WD18CD,WD18NM,WD18NMW,FID
E05000337,Pinkwell,,139
E05000338,South Ruislip,,140
E05000339,Townfield,,141
E05000340,Uxbridge North,,142
E05000341,Uxbridge South,,143
E05000342,West Drayton,,144
E05000343,West Ruislip,,145
E05000344,Yeading,,146
E05000345,Yiewsley,,147
E05000346,Bedfont,,148
E05000347,Brentford,,149
E05000348,Chiswick Homefields,,150
E05011471,New Addington South,,151
E05000105,Willesden Green,,152
E05000106,Bickley,,153
E05000107,Biggin Hill,,154
E05000108,Bromley Common and Keston,,155
E05000109,Bromley Town,,156
E05000110,Chelsfield and Pratts Bottom,,157
E05000111,Chislehurst,,158
E05000112,Clock House,,159
E05000113,Copers Cope,,160
E05000114,Cray Valley East,,161
E05000115,Cray Valley West,,162
E05000116,Crystal Palace,,163
E05000117,Darwin,,164
E05000118,Farnborough and Crofton,,165
E05000119,Hayes and Coney Hall,,166
E05000120,Kelsey and Eden Park,,167
E05000121,Mottingham and Chislehurst North,,168
E05000122,Orpington,,169
E05000123,Penge and Cator,,170
E05000124,Petts Wood and Knoll,,171
E05000125,Plaistow and Sundridge,,172
E05000126,Shortlands,,173
E05000127,West Wickham,,174
E05000128,Belsize,,175
E05000129,Bloomsbury,,176
E05000130,Camden Town with Primrose Hill,,177
E05000131,Cantelowes,,178
E05000132,Fortune Green,,179
E05000133,Frognal and Fitzjohns,,180
E05000134,Gospel Oak,,181
E05000135,Hampstead Town,,182
E05000136,Haverstock,,183
E05000137,Highgate,,184
E05000138,Holborn and Covent Garden,,185
E05000139,Kentish Town,,186
E05000140,Kilburn,,187
E05000141,King's Cross,,188
E05000142,Regent's Park,,189
E05000143,St Pancras and Somers Town,,190
E05000144,Swiss Cottage,,191
E05000145,West Hampstead,,192
E05011462,Addiscombe East,,193
E05011463,Addiscombe West,,194
E05011464,Bensham Manor,,195
E05011465,Broad Green,,196
E05011466,Coulsdon Town,,197
E05011467,Crystal Palace & Upper Norwood,,198
E05011468,Fairfield,,199
E05011469,Kenley,,200
E05011470,New Addington North,,201
E05011472,Norbury & Pollards Hill,,202
E05011473,Norbury Park,,203
E05011474,Old Coulsdon,,204
E05011475,Park Hill & Whitgift,,205
E05011476,Purley & Woodcote,,206
E05011477,Purley Oaks & Riddlesdown,,207
E05011478,Sanderstead,,208
E05011479,Selhurst,,209
E05011480,Selsdon & Addington Village,,210
E05011481,Selsdon Vale & Forestdale,,211
E05011482,Shirley North,,212
E05011483,Shirley South,,213
E05011484,South Croydon,,214
E05011485,South Norwood,,215
E05011486,Thornton Heath,,216
E05011487,Waddon,,217
E05011488,West Thornton,,218
E05011489,Woodside,,219
E05000170,Acton Central,,220
E05000171,Cleveland,,221
E05000172,Dormers Wells,,222
E05000173,Ealing Broadway,,223
E05000174,Ealing Common,,224
E05000175,East Acton,,225
E05000176,Elthorne,,226
E05000177,Greenford Broadway,,227
E05000178,Greenford Green,,228
E05000179,Hanger Hill,,229
E05000180,Hobbayne,,230
E05000181,Lady Margaret,,231
E05000182,Northfield,,232
E05000183,North Greenford,,233
E05000184,Northolt Mandeville,,234
E05000185,Northolt West End,,235
E05000186,Norwood Green,,236
E05000187,Perivale,,237
E05000188,South Acton,,238
E05000189,Southall Broadway,,239
E05000190,Southall Green,,240
E05000191,Southfield,,241
E05000192,Walpole,,242
E05000193,Bowes,,243
E05000194,Bush Hill Park,,244
E05000195,Chase,,245
E05000196,Cockfosters,,246
E05000197,Edmonton Green,,247
E05000198,Enfield Highway,,248
E05000199,Enfield Lock,,249
E05000200,Grange,,250
E05000349,Chiswick Riverside,,251
E05000350,Cranford,,252
E05000351,Feltham North,,253
E05000352,Feltham West,,254
E05000353,Hanworth,,255
E05000354,Hanworth Park,,256
E05000355,Heston Central,,257
E05000356,Heston East,,258
E05000357,Heston West,,259
E05000358,Hounslow Central,,260
E05000359,Hounslow Heath,,261
E05000360,Hounslow South,,262
E05000361,Hounslow West,,263
E05000362,Isleworth,,264
E05000363,Osterley and Spring Grove,,265
E05000364,Syon,,266
E05000365,Turnham Green,,267
E05000366,Barnsbury,,268
E05000367,Bunhill,,269
E05000368,Caledonian,,270
E05000369,Canonbury,,271
E05000370,Clerkenwell,,272
E05000371,Finsbury Park,,273
E05000372,Highbury East,,274
E05000373,Highbury West,,275
E05000374,Hillrise,,276
E05000375,Holloway,,277
E05000376,Junction,,278
E05000377,Mildmay,,279
E05000378,St George's,,280
E05000379,St Mary's,,281
E05000380,St Peter's,,282
E05000381,Tollington,,283
E05009388,Abingdon,,284
E05009389,Brompton & Hans Town,,285
E05009390,Campden,,286
E05009391,Chelsea Riverside,,287
E05009392,Colville,,288
E05009393,Courtfield,,289
E05009394,Dalgarno,,290
E05009395,Earl's Court,,291
E05009396,Golborne,,292
E05009397,Holland,,293
E05009398,Norland,,294
E05009399,Notting Dale,,295
E05009400,Pembridge,,296
E05009401,Queen's Gate,,297
E05009402,Redcliffe,,298
E05009403,Royal Hospital,,299
E05009404,St. Helen's,,300
E05000051,Finchley Church End,,301
E05000052,Garden Suburb,,302
E05000053,Golders Green,,303
E05000054,Hale,,304
E05000055,Hendon,,305
E05000056,High Barnet,,306
E05000057,Mill Hill,,307
E05000058,Oakleigh,,308
E05000059,Totteridge,,309
E05000060,Underhill,,310
E05000061,West Finchley,,311
E05000062,West Hendon,,312
E05000063,Woodhouse,,313
E05011217,Barnehurst,,314
E05011218,Belvedere,,315
E05011219,Bexleyheath,,316
E05011220,Blackfen & Lamorbey,,317
E05011221,Blendon & Penhill,,318
E05011222,Crayford,,319
E05011223,Crook Log,,320
E05011224,East Wickham,,321
E05011225,Erith,,322
E05011226,Falconwood & Welling,,323
E05011227,Longlands,,324
E05011228,Northumberland Heath,,325
E05011229,St Mary's & St James,,326
E05011230,Sidcup,,327
E05011231,Slade Green & Northend,,328
E05011232,Thamesmead East,,329
E05011233,West Heath,,330
E05000085,Alperton,,331
E05000086,Barnhill,,332
E05000087,Brondesbury Park,,333
E05000088,Dollis Hill,,334
E05000089,Dudden Hill,,335
E05000090,Fryent,,336
E05000091,Harlesden,,337
E05000092,Kensal Green,,338
E05000093,Kenton,,339
E05000094,Kilburn,,340
E05000095,Mapesbury,,341
E05000096,Northwick Park,,342
E05000097,Preston,,343
E05000098,Queens Park,,344
E05000099,Queensbury,,345
E05000100,Stonebridge,,346
E05000101,Sudbury,,347
E05000102,Tokyngton,,348
E05000103,Welsh Harp,,349
E05000104,Wembley Central,,350
E05000201,Haselbury,,351
E05000202,Highlands,,352
E05000203,Jubilee,,353
E05000204,Lower Edmonton,,354
E05000205,Palmers Green,,355
E05000206,Ponders End,,356
E05000207,Southbury,,357
E05000208,Southgate,,358
E05000209,Southgate Green,,359
E05000210,Town,,360
E05000211,Turkey Street,,361
E05000212,Upper Edmonton,,362
E05000213,Winchmore Hill,,363
E05000214,Abbey Wood,,364
E05000215,Blackheath Westcombe,,365
E05000216,Charlton,,366
E05000217,Coldharbour and New Eltham,,367
E05000218,Eltham North,,368
E05000219,Eltham South,,369
E05000220,Eltham West,,370
E05000221,Glyndon,,371
E05000222,Greenwich West,,372
E05000223,Kidbrooke with Hornfair,,373
E05000224,Middle Park and Sutcliffe,,374
E05000225,Peninsula,,375
E05000226,Plumstead,,376
E05000227,Shooters Hill,,377
E05000228,Thamesmead Moorings,,378
E05000229,Woolwich Common,,379
E05000230,Woolwich Riverside,,380
E05009367,Brownswood,,381
E05009368,Cazenove,,382
E05009369,Clissold,,383
E05009370,Dalston,,384
E05009371,De Beauvoir,,385
E05009372,Hackney Central,,386
E05009373,Hackney Downs,,387
E05009374,Hackney Wick,,388
E05009375,Haggerston,,389
E05009376,Homerton,,390
E05009377,Hoxton East & Shoreditch,,391
E05009378,Hoxton West,,392
E05009379,King's Park,,393
E05009380,Lea Bridge,,394
E05009381,London Fields,,395
E05009382,Shacklewell,,396
E05009383,Springfield,,397
E05009384,Stamford Hill West,,398
E05009385,Stoke Newington,,399
E05009386,Victoria,,400
E05000593,Chingford Green,,401
E05000594,Endlebury,,402
E05000595,Forest,,403
E05000596,Grove Green,,404
E05000597,Hale End and Highams Park,,405
E05000598,Hatch Lane,,406
E05000599,High Street,,407
E05000600,Higham Hill,,408
E05000601,Hoe Street,,409
E05000602,Larkswood,,410
E05000603,Lea Bridge,,411
E05000604,Leyton,,412
E05000605,Leytonstone,,413
E05000606,Markhouse,,414
E05000607,Valley,,415
E05000608,William Morris,,416
E05000609,Wood Street,,417
E05000610,Balham,,418
E05000611,Bedford,,419
E05000612,Earlsfield,,420
E05000613,East Putney,,421
E05000614,Fairfield,,422
E05000615,Furzedown,,423
E05000616,Graveney,,424
E05000617,Latchmere,,425
E05000618,Nightingale,,426
E05000619,Northcote,,427
E05000620,Queenstown,,428
E05000621,Roehampton and Putney Heath,,429
E05000622,St Mary's Park,,430
E05000449,New Cross,,431
E05000623,Shaftesbury,,432
E05000624,Southfields,,433
E05000625,Thamesfield,,434
E05000450,Perry Vale,,435
E05000626,Tooting,,436
E05000451,Rushey Green,,437
E05000627,Wandsworth Common,,438
E05000452,Sydenham,,439
E05000628,West Hill,,440
E05000453,Telegraph Hill,,441
E05000629,West Putney,,442
E05000454,Whitefoot,,443
E05000630,Abbey Road,,444
E05000455,Abbey,,445
E05000631,Bayswater,,446
E05000456,Cannon Hill,,447
E05000632,Bryanston and Dorset Square,,448
E05000457,Colliers Wood,,449
E05000633,Churchill,,450
E05000458,Cricket Green,,451
E05000634,Church Street,,452
E05000459,Dundonald,,453
E05000635,Harrow Road,,454
E05000460,Figge's Marsh,,455
E05000636,Hyde Park,,456
E05000461,Graveney,,457
E05000637,Knightsbridge and Belgravia,,458
E05000462,Hillside,,459
E05000638,Lancaster Gate,,460
E05000463,Lavender Fields,,461
E05000639,Little Venice,,462
E05000464,Longthornton,,463
E05000640,Maida Vale,,464
E05000465,Lower Morden,,465
E05000641,Marylebone High Street,,466
E05000466,Merton Park,,467
E05000642,Queen's Park,,468
E05000467,Pollards Hill,,469
E05000468,Ravensbury,,470
E05000469,Raynes Park,,471
E05000470,St Helier,,472
E05000471,Trinity,,473
E05000472,Village,,474
E05000473,West Barnes,,475
E05000474,Wimbledon Park,,476
E05000475,Beckton,,477
E05000476,Boleyn,,478
E05000477,Canning Town North,,479
E05000478,Canning Town South,,480
E05000479,Custom House,,481
E05000480,East Ham Central,,482
E05000481,East Ham North,,483
E05000482,East Ham South,,484
E05000483,Forest Gate North,,485
E05000484,Forest Gate South,,486
E05000485,Green Street East,,487
E05000486,Green Street West,,488
E05000487,Little Ilford,,489
E05000488,Manor Park,,490
E05000489,Plaistow North,,491
E05000490,Plaistow South,,492
E05000491,Royal Docks,,493
E05000492,Stratford and New Town,,494
E05000493,Wall End,,495
E05000494,West Ham,,496
E05011234,Aldborough,,497
E05011235,Barkingside,,498
E05011236,Bridge,,499
E05011237,Chadwell,,500
E05011356,Cheetham,,501
E05011357,Chorlton,,502
E05011358,Chorlton Park,,503
E05011359,Clayton & Openshaw,,504
E05011360,Crumpsall,,505
E05011361,Deansgate,,506
E05011362,Didsbury East,,507
E05011363,Didsbury West,,508
E05011364,Fallowfield,,509
E05011365,Gorton & Abbey Hey,,510
E05011366,Harpurhey,,511
E05011367,Higher Blackley,,512
E05011368,Hulme,,513
E05011369,Levenshulme,,514
E05011370,Longsight,,515
E05011371,Miles Platting & Newton Heath,,516
E05011372,Moss Side,,517
E05011373,Moston,,518
E05011374,Northenden,,519
E05011375,Old Moat,,520
E05011376,Piccadilly,,521
E05011377,Rusholme,,522
E05011378,Sharston,,523
E05011379,Whalley Range,,524
E05011380,Withington,,525
E05011381,Woodhouse Park,,526
E05000719,Alexandra,,527
E05000720,Chadderton Central,,528
E05000721,Chadderton North,,529
E05000722,Chadderton South,,530
E05000723,Coldhurst,,531
E05000724,Crompton,,532
E05000725,Failsworth East,,533
E05000726,Failsworth West,,534
E05000727,Hollinwood,,535
E05000728,Medlock Vale,,536
E05000729,Royton North,,537
E05000730,Royton South,,538
E05000731,Saddleworth North,,539
E05000732,Saddleworth South,,540
E05000733,Saddleworth West and Lees,,541
E05000734,St James',,542
E05000735,St Mary's,,543
E05000736,Shaw,,544
E05000737,Waterhead,,545
E05000738,Werneth,,546
E05000739,Balderstone and Kirkholt,,547
E05000740,Bamford,,548
E05000741,Castleton,,549
E05000742,Central Rochdale,,550
E05011109,Old Kent Road,,551
E05011110,Peckham,,552
E05011111,Peckham Rye,,553
E05011112,Rotherhithe,,554
E05011113,Rye Lane,,555
E05011114,St George's,,556
E05011115,St Giles,,557
E05011116,South Bermondsey,,558
E05011117,Surrey Docks,,559
E05000555,Beddington North,,560
E05000556,Beddington South,,561
E05000557,Belmont,,562
E05000558,Carshalton Central,,563
E05000559,Carshalton South and Clockhouse,,564
E05000560,Cheam,,565
E05000561,Nonsuch,,566
E05000562,St Helier,,567
E05000563,Stonecot,,568
E05000564,Sutton Central,,569
E05000565,Sutton North,,570
E05000566,Sutton South,,571
E05000567,Sutton West,,572
E05000568,The Wrythe,,573
E05000569,Wallington North,,574
E05000570,Wallington South,,575
E05000571,Wandle Valley,,576
E05000572,Worcester Park,,577
E05009317,Bethnal Green,,578
E05009318,Blackwall & Cubitt Town,,579
E05009319,Bow East,,580
E05009320,Bow West,,581
E05009321,Bromley North,,582
E05009322,Bromley South,,583
E05009323,Canary Wharf,,584
E05009324,Island Gardens,,585
E05009325,Lansbury,,586
E05009326,Limehouse,,587
E05009327,Mile End,,588
E05009328,Poplar,,589
E05009329,St Dunstan's,,590
E05009330,St Katharine's & Wapping,,591
E05009331,St Peter's,,592
E05009332,Shadwell,,593
E05009333,Spitalfields & Banglatown,,594
E05009334,Stepney Green,,595
E05009335,Weavers,,596
E05009336,Whitechapel,,597
E05000590,Cann Hall,,598
E05000591,Cathall,,599
E05000592,Chapel End,,600
E05000743,East Middleton,,601
E05000744,Healey,,602
E05000745,Hopwood Hall,,603
E05000746,Kingsway,,604
E05000747,Littleborough Lakeside,,605
E05000748,Milkstone and Deeplish,,606
E05000749,Milnrow and Newhey,,607
E05000750,Norden,,608
E05000751,North Heywood,,609
E05000752,North Middleton,,610
E05000753,Smallbridge and Firgrove,,611
E05000754,South Middleton,,612
E05000755,Spotland and Falinge,,613
E05000756,Wardle and West Littleborough,,614
E05000757,West Heywood,,615
E05000758,West Middleton,,616
E05000759,Barton,,617
E05000760,Boothstown and Ellenbrook,,618
E05000761,Broughton,,619
E05000762,Cadishead,,620
E05000763,Claremont,,621
E05000764,Eccles,,622
E05000765,Irlam,,623
E05000766,Irwell Riverside,,624
E05000767,Kersal,,625
E05000768,Langworthy,,626
E05000769,Little Hulton,,627
E05000770,Ordsall,,628
E05000771,Pendlebury,,629
E05000772,Swinton North,,630
E05000773,Swinton South,,631
E05000774,Walkden North,,632
E05000775,Walkden South,,633
E05000776,Weaste and Seedley,,634
E05000777,Winton,,635
E05000778,Worsley,,636
E05000779,Bramhall North,,637
E05000780,Bramhall South and Woodford,,638
E05000781,Bredbury and Woodley,,639
E05000782,Bredbury Green and Romiley,,640
E05000783,Brinnington and Central,,641
E05000784,Cheadle and Gatley,,642
E05000785,Cheadle Hulme North,,643
E05000786,Cheadle Hulme South,,644
E05000787,Davenport and Cale Green,,645
E05000788,Edgeley and Cheadle Heath,,646
E05000789,Hazel Grove,,647
E05000790,Heald Green,,648
E05000791,Heatons North,,649
E05000792,Heatons South,,650
E05011238,Churchfields,,651
E05011239,Clayhall,,652
E05011240,Clementswood,,653
E05011241,Cranbrook,,654
E05011242,Fairlop,,655
E05011243,Fullwell,,656
E05011244,Goodmayes,,657
E05011245,Hainault,,658
E05011246,Ilford Town,,659
E05011247,Loxford,,660
E05011248,Mayfield,,661
E05011249,Monkhams,,662
E05011250,Newbury,,663
E05011251,Seven Kings,,664
E05011252,South Woodford,,665
E05011253,Valentines,,666
E05011254,Wanstead Park,,667
E05011255,Wanstead Village,,668
E05000516,Barnes,,669
E05000517,East Sheen,,670
E05000518,Fulwell and Hampton Hill,,671
E05000519,"Ham, Petersham and Richmond Riverside",,672
E05000520,Hampton,,673
E05000521,Hampton North,,674
E05000522,Hampton Wick,,675
E05000523,Heathfield,,676
E05000524,Kew,,677
E05000525,Mortlake and Barnes Common,,678
E05000526,North Richmond,,679
E05000527,St Margarets and North Twickenham,,680
E05000528,South Richmond,,681
E05000529,South Twickenham,,682
E05000530,Teddington,,683
E05000531,Twickenham Riverside,,684
E05000532,West Twickenham,,685
E05000533,Whitton,,686
E05011095,Borough & Bankside,,687
E05011096,Camberwell Green,,688
E05011097,Champion Hill,,689
E05011098,Chaucer,,690
E05011099,Dulwich Hill,,691
E05011100,Dulwich Village,,692
E05011101,Dulwich Wood,,693
E05011102,Faraday,,694
E05011103,Goose Green,,695
E05011104,London Bridge & West Bermondsey,,696
E05011105,Newington,,697
E05011106,North Bermondsey,,698
E05011107,North Walworth,,699
E05011108,Nunhead & Queen's Road,,700
E05009405,Stanley,,701
E05000400,Alexandra,,702
E05000401,Berrylands,,703
E05000402,Beverley,,704
E05000403,Canbury,,705
E05000404,Chessington North and Hook,,706
E05000405,Chessington South,,707
E05000406,Coombe Hill,,708
E05000407,Coombe Vale,,709
E05000408,Grove,,710
E05000409,Norbiton,,711
E05000410,Old Malden,,712
E05000411,St James,,713
E05000412,St Mark's,,714
E05000413,Surbiton Hill,,715
E05000414,Tolworth and Hook Rise,,716
E05000415,Tudor,,717
E05000416,Bishop's,,718
E05000417,Brixton Hill,,719
E05000418,Clapham Common,,720
E05000419,Clapham Town,,721
E05000420,Coldharbour,,722
E05000421,Ferndale,,723
E05000422,Gipsy Hill,,724
E05000423,Herne Hill,,725
E05000424,Knight's Hill,,726
E05000425,Larkhall,,727
E05000426,Oval,,728
E05000427,Prince's,,729
E05000428,St Leonard's,,730
E05000429,Stockwell,,731
E05000430,Streatham Hill,,732
E05000431,Streatham South,,733
E05000432,Streatham Wells,,734
E05000433,Thornton,,735
E05000434,Thurlow Park,,736
E05000435,Tulse Hill,,737
E05000436,Vassall,,738
E05000437,Bellingham,,739
E05000438,Blackheath,,740
E05000439,Brockley,,741
E05000440,Catford South,,742
E05000441,Crofton Park,,743
E05000442,Downham,,744
E05000443,Evelyn,,745
E05000444,Forest Hill,,746
E05000445,Grove Park,,747
E05000446,Ladywell,,748
E05000447,Lee Green,,749
E05000448,Lewisham Central,,750
E05000643,Regent's Park,,751
E05000644,St James's,,752
E05000645,Tachbrook,,753
E05000646,Vincent Square,,754
E05000647,Warwick,,755
E05000648,Westbourne,,756
E05000649,West End,,757
E05000650,Astley Bridge,,758
E05000651,Bradshaw,,759
E05000652,Breightmet,,760
E05000653,Bromley Cross,,761
E05000654,Crompton,,762
E05000655,Farnworth,,763
E05000656,Great Lever,,764
E05000657,Halliwell,,765
E05000658,Harper Green,,766
E05000659,Heaton and Lostock,,767
E05000660,Horwich and Blackrod,,768
E05000661,Horwich North East,,769
E05000662,Hulton,,770
E05000663,Kearsley,,771
E05000664,Little Lever and Darcy Lever,,772
E05000665,Rumworth,,773
E05000666,Smithills,,774
E05000667,Tonge with the Haulgh,,775
E05000668,Westhoughton North and Chew Moor,,776
E05000669,Westhoughton South,,777
E05000670,Besses,,778
E05000671,Church,,779
E05000672,East,,780
E05000673,Elton,,781
E05000674,Holyrood,,782
E05000675,Moorside,,783
E05000676,North Manor,,784
E05000677,Pilkington Park,,785
E05000678,Radcliffe East,,786
E05000679,Radcliffe North,,787
E05000680,Radcliffe West,,788
E05000681,Ramsbottom,,789
E05000682,Redvales,,790
E05000683,St Mary's,,791
E05000684,Sedgley,,792
E05000685,Tottington,,793
E05000686,Unsworth,,794
E05011350,Ancoats & Beswick,,795
E05011351,Ardwick,,796
E05011352,Baguley,,797
E05011353,Brooklands,,798
E05011354,Burnage,,799
E05011355,Charlestown,,800
E05010867,Ecclesall,,801
E05010868,Firth Park,,802
E05010869,Fulwood,,803
E05010870,Gleadless Valley,,804
E05010871,Graves Park,,805
E05010872,Hillsborough,,806
E05000793,Manor,,807
E05000843,Astley Mosley Common,,808
E05010730,Balby South,,809
E05000899,Kensington and Fairfield,,810
E05010873,Manor Castle,,811
E05010874,Mosborough,,812
E05010875,Nether Edge and Sharrow,,813
E05010876,Park and Arbourthorne,,814
E05010877,Richmond,,815
E05010878,Shiregreen and Brightside,,816
E05010879,Southey,,817
E05010880,Stannington,,818
E05010881,Stocksbridge and Upper Don,,819
E05010882,Walkley,,820
E05010883,West Ecclesfield,,821
E05010884,Woodhouse,,822
E05001067,Birtley,,823
E05001068,Blaydon,,824
E05001069,Bridges,,825
E05009313,Chopwell and Rowlands Gill,,826
E05001071,Chowdene,,827
E05001072,Crawcrook and Greenside,,828
E05001073,Deckham,,829
E05001074,Dunston and Teams,,830
E05001075,Dunston Hill and Whickham East,,831
